country_name,country_code,indicator_name,indicator_code,debt
Costa Rica,CRI,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD," $351,141,926.70 "
Costa Rica,CRI,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD," $1,234,500.00 "
Costa Rica,CRI,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD," $59,937,000.00 "
Costa Rica,CRI,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," $272,808,260.70 "
Costa Rica,CRI,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," $493,348,560.90 "
Costa Rica,CRI,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," $108,571,000.00 "
Costa Rica,CRI,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD," $306,893,436.80 "
Costa Rica,CRI,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD," $599,317,836.80 "
Costa Rica,CRI,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD," $119,280,783.40 "
Costa Rica,CRI,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," $351,141,926.70 "
Costa Rica,CRI,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD," $1,234,500.00 "
Costa Rica,CRI,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," $421,249,000.00 "
Costa Rica,CRI,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," $1,776,491,747.90 "
Costa Rica,CRI,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD," $1,118,456,384.40 "
Cote d'Ivoire,CIV,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," $1,081,936,422.80 "
Cote d'Ivoire,CIV,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," $422,427,447.90 "
Cote d'Ivoire,CIV,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD," $30,540,339.70 "
Cote d'Ivoire,CIV,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," $478,283,000.50 "
Cote d'Ivoire,CIV,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," $526,901,028.00 "
Cote d'Ivoire,CIV,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," $73,124,399.90 "
Cote d'Ivoire,CIV,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD," $126,548,133.30 "
Cote d'Ivoire,CIV,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD," $282,160,778.30 "
Cote d'Ivoire,CIV,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," $84,629,406.50 "
Cote d'Ivoire,CIV,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," $555,035,394.80 "
Cote d'Ivoire,CIV,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," $36,573,930.00 "
Cote d'Ivoire,CIV,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD," $562,912,407.00 "
Cote d'Ivoire,CIV,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD," $1,081,936,422.80 "
Cote d'Ivoire,CIV,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD," $109,698,329.90 "
Cote d'Ivoire,CIV,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD," $11,333,333.30 "
Cote d'Ivoire,CIV,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD," $28,000.00 "
Cote d'Ivoire,CIV,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," $137,881,466.60 "
Cote d'Ivoire,CIV,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," $282,188,778.30 "
Cote d'Ivoire,CIV,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," $979,241,934.40 "
Cote d'Ivoire,CIV,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD," $278,448,060.80 "
Djibouti,DJI,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," $176,522,478.20 "
Djibouti,DJI,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," $54,325,937.50 "
Djibouti,DJI,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," $48,803,279.10 "
Djibouti,DJI,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," $85,687,012.10 "
Djibouti,DJI,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," $44,878,881.90 "
Djibouti,DJI,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD," $127,000.00 "
Djibouti,DJI,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD," $11,000.00 "
Djibouti,DJI,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," $34,254,909.20 "
Djibouti,DJI,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," $90,835,466.10 "
Djibouti,DJI,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," $9,436,055.60 "
Djibouti,DJI,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD," $83,058,188.30 "
Djibouti,DJI,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD," $176,522,478.20 "
Djibouti,DJI,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD," $54,314,937.50 "
Djibouti,DJI,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," $127,000.00 "
Djibouti,DJI,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," $11,000.00 "
Djibouti,DJI,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," $83,185,188.30 "
Dominica,DMA,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," $17,673,239.00 "
Dominica,DMA,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," $6,947,369.40 "
Dominica,DMA,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," $8,487,067.10 "
Dominica,DMA,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," $1,092,575.00 "
Dominica,DMA,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," $1,693,891.50 "
Dominica,DMA,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD," $97,108.50 "
Dominica,DMA,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD," $1,706,962.90 "
Dominica,DMA,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD," $1,142,907.20 "
Dominica,DMA,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD," $288,740.80 "
Dominica,DMA,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," $11,130,355.80 "
Dominica,DMA,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," $16,580,664.00 "
Dominica,DMA,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," $3,120,737.10 "
Dominica,DMA,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD," $19,617,422.90 "
Dominica,DMA,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD," $17,673,239.00 "
Dominica,DMA,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD," $4,814,628.60 "
Dominica,DMA,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD," $536,719.60 "
Dominica,DMA,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD," $137,037.10 "
Dominica,DMA,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," $1,776,735.30 "
Dominica,DMA,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," $2,132,740.80 "
Dominica,DMA,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," $21,394,158.20 "
Dominican Republic,DOM,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," $643,781,535.50 "
Dominican Republic,DOM,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," $1,365,524,193.40 "
Dominican Republic,DOM,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD," $424,284,000.00 "
Dominican Republic,DOM,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," $214,014,574.60 "
Dominican Republic,DOM,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," $311,336,450.80 "
Dominican Republic,DOM,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," $43,812,226.90 "
Dominican Republic,DOM,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD, $-   
Dominican Republic,DOM,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD," $766,308,000.00 "
Dominican Republic,DOM,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD," $313,591,688.90 "
Dominican Republic,DOM,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD," $136,346,421.20 "
Dominican Republic,DOM,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD," $39,744,531.50 "
Georgia,GEO,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," $63,295,059.00 "
Dominican Republic,DOM,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," $254,728,306.10 "
Dominican Republic,DOM,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," $186,149,762.40 "
Dominican Republic,DOM,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," $91,151,435.00 "
Dominican Republic,DOM,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD," $468,742,880.70 "
Dominican Republic,DOM,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD," $497,486,213.20 "
Dominican Republic,DOM,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD," $134,963,661.90 "
Dominican Republic,DOM,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD," $9,497,666.60 "
Dominican Republic,DOM,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD," $9,948,901.10 "
Dominican Republic,DOM,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD," $224,000.00 "
Dominican Republic,DOM,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," $323,089,355.50 "
Dominican Republic,DOM,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD," $146,295,322.30 "
Dominican Republic,DOM,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," $806,276,531.50 "
Dominican Republic,DOM,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," $1,978,111,141.20 "
Dominican Republic,DOM,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD," $1,186,278,905.00 "
Ecuador,ECU,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," $819,756,142.20 "
Ecuador,ECU,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," $1,902,464,851.80 "
Ecuador,ECU,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD," $222,441,000.00 "
Ecuador,ECU,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," $1,177,917,742.60 "
Ecuador,ECU,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," $415,778,474.80 "
Ecuador,ECU,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," $424,453,624.80 "
Ecuador,ECU,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD," $360,282,500.00 "
Ecuador,ECU,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD," $809,837,000.00 "
Ecuador,ECU,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD," $79,394,343.70 "
Ecuador,ECU,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD," $60,256,258.10 "
Ecuador,ECU,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD," $207,314,486.50 "
Ecuador,ECU,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," $578,894,793.90 "
Ecuador,ECU,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," $343,721,409.30 "
Ecuador,ECU,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," $237,657,740.50 "
Ecuador,ECU,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD," $1,756,812,536.50 "
Ecuador,ECU,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD," $759,499,884.10 "
Ecuador,ECU,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD," $662,111,365.30 "
Ecuador,ECU,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD," $122,807,000.00 "
Ecuador,ECU,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD," $761,000.00 "
Ecuador,ECU,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," $562,483,843.70 "
Ecuador,ECU,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD," $60,256,258.10 "
Ecuador,ECU,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," $1,017,912,486.50 "
Ecuador,ECU,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," $3,623,731,570.20 "
Ecuador,ECU,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD," $1,304,435,190.00 "
"Egypt, Arab Rep.",EGY,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," $9,552,207,423.50 "
"Egypt, Arab Rep.",EGY,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," $1,480,967,451.00 "
"Egypt, Arab Rep.",EGY,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD," $3,477,000.00 "
"Egypt, Arab Rep.",EGY,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," $6,949,184,320.50 "
"Egypt, Arab Rep.",EGY,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," $7,275,502,144.40 "
"Egypt, Arab Rep.",EGY,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," $462,561,367.00 "
"Egypt, Arab Rep.",EGY,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD, $-   
"Egypt, Arab Rep.",EGY,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD," $607,496,000.00 "
"Egypt, Arab Rep.",EGY,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD," $222,817,364.80 "
"Egypt, Arab Rep.",EGY,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD," $196,463,721.60 "
"Egypt, Arab Rep.",EGY,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD," $85,717,906.50 "
"Egypt, Arab Rep.",EGY,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," $2,424,904,078.00 "
"Egypt, Arab Rep.",EGY,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," $2,080,241,557.50 "
"Egypt, Arab Rep.",EGY,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," $321,643,387.30 "
"Egypt, Arab Rep.",EGY,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD," $9,374,088,398.50 "
"Egypt, Arab Rep.",EGY,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD," $9,355,743,701.90 "
"Egypt, Arab Rep.",EGY,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD," $784,204,754.30 "
"Egypt, Arab Rep.",EGY,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD," $546,016.30 "
"Egypt, Arab Rep.",EGY,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD," $71,790.20 "
"Egypt, Arab Rep.",EGY,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," $223,363,381.10 "
"Egypt, Arab Rep.",EGY,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD," $196,463,721.60 "
"Egypt, Arab Rep.",EGY,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," $693,285,696.70 "
"Egypt, Arab Rep.",EGY,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," $9,692,114,176.90 "
"Egypt, Arab Rep.",EGY,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD," $94,662,397.30 "
El Salvador,SLV,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," $245,967,023.20 "
El Salvador,SLV,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," $690,320,052.70 "
El Salvador,SLV,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD," $163,296,000.00 "
El Salvador,SLV,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," $46,180,727.20 "
El Salvador,SLV,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," $16,377,537.90 "
El Salvador,SLV,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," $10,447,436.10 "
El Salvador,SLV,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD," $1,259,866,714.30 "
El Salvador,SLV,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD," $393,550,000.00 "
El Salvador,SLV,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD," $11,407,489.10 "
El Salvador,SLV,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD," $72,460,052.20 "
El Salvador,SLV,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD," $11,143,690.60 "
El Salvador,SLV,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," $298,939,687.10 "
El Salvador,SLV,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," $157,129,433.10 "
El Salvador,SLV,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," $111,128,086.30 "
El Salvador,SLV,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD," $345,120,414.30 "
El Salvador,SLV,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD," $173,506,971.00 "
El Salvador,SLV,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD," $121,575,522.40 "
El Salvador,SLV,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD," $555,864.60 "
El Salvador,SLV,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD," $754,839.70 "
El Salvador,SLV,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," $1,271,830,068.00 "
El Salvador,SLV,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD," $72,460,052.20 "
El Salvador,SLV,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," $405,448,530.30 "
El Salvador,SLV,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," $2,574,548,482.30 "
El Salvador,SLV,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD," $957,598,000.00 "
Eritrea,ERI,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," $7,203,213.60 "
Eritrea,ERI,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," $5,851,311.70 "
Eritrea,ERI,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," $15,627,602.40 "
Eritrea,ERI,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," $2,678,802.60 "
Eritrea,ERI,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," $1,556,112.10 "
Eritrea,ERI,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," $15,482,475.40 "
Eritrea,ERI,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," $4,524,411.00 "
Eritrea,ERI,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," $4,124,899.00 "
Eritrea,ERI,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD," $31,110,077.80 "
Eritrea,ERI,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD," $7,203,213.60 "
Eritrea,ERI,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD," $5,681,011.10 "
Eritrea,ERI,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD, $-   
Eritrea,ERI,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD," $170,300.60 "
Eritrea,ERI,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD, $-   
Eritrea,ERI,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," $170,300.60 "
Eritrea,ERI,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," $31,110,077.80 "
Eswatini,SWZ,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," $106,108,147.60 "
Eswatini,SWZ,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," $12,654,109.20 "
Eswatini,SWZ,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," $21,586,421.30 "
Eswatini,SWZ,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," $54,462,529.70 "
Eswatini,SWZ,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," $5,511,319.00 "
Eswatini,SWZ,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD, $-   
Eswatini,SWZ,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD," $1,801,378.10 "
Eswatini,SWZ,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," $18,130,218.80 "
Eswatini,SWZ,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," $51,645,617.90 "
Eswatini,SWZ,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," $5,341,412.10 "
Eswatini,SWZ,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD," $39,716,640.10 "
Eswatini,SWZ,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD," $106,108,147.60 "
Eswatini,SWZ,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD," $10,852,731.10 "
Eswatini,SWZ,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD, $-   
Eswatini,SWZ,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," $1,801,378.10 "
Eswatini,SWZ,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," $39,716,640.10 "
Ethiopia,ETH,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," $2,681,493,007.30 "
Ethiopia,ETH,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," $702,459,842.20 "
Ethiopia,ETH,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," $510,741,366.90 "
Ethiopia,ETH,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," $1,142,444,763.30 "
Ethiopia,ETH,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," $331,367,061.40 "
Ethiopia,ETH,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD, $-   
Ethiopia,ETH,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD," $65,998,000.00 "
Ethiopia,ETH,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD," $294,411,928.40 "
Ethiopia,ETH,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD," $127,663,171.30 "
Ethiopia,ETH,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD," $120,237,813.80 "
Ethiopia,ETH,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," $171,590,722.70 "
Ethiopia,ETH,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," $1,344,105,921.60 "
Ethiopia,ETH,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," $95,255,967.00 "
Ethiopia,ETH,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD," $682,332,089.60 "
Ethiopia,ETH,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD," $2,486,550,684.90 "
Ethiopia,ETH,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD," $426,623,028.40 "
Ethiopia,ETH,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD," $212,179,959.60 "
Ethiopia,ETH,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD," $67,279,151.10 "
Ethiopia,ETH,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD," $89,601,000.00 "
Ethiopia,ETH,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," $506,591,888.00 "
Ethiopia,ETH,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD," $194,942,322.40 "
Ethiopia,ETH,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," $275,836,813.80 "
Ethiopia,ETH,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," $1,188,923,977.60 "
Georgia,GEO,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD," $207,893,813.60 "
Fiji,FJI,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," $66,510,192.60 "
Fiji,FJI,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," $27,910,526.50 "
Fiji,FJI,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD," $12,000.00 "
Fiji,FJI,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," $37,382,876.60 "
Fiji,FJI,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," $3,902,886.70 "
Fiji,FJI,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," $6,175,526.50 "
Fiji,FJI,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD, $-   
Fiji,FJI,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD," $13,250,000.00 "
Fiji,FJI,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," $9,082,442.60 "
Fiji,FJI,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," $62,607,305.90 "
Fiji,FJI,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," $8,473,000.00 "
Fiji,FJI,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD," $46,465,319.20 "
Fiji,FJI,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD," $66,510,192.60 "
Fiji,FJI,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD," $14,648,526.50 "
Fiji,FJI,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD, $-   
Fiji,FJI,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," $13,250,000.00 "
Fiji,FJI,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," $46,532,508.50 "
Fiji,FJI,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD," $67,189.30 "
Gabon,GAB,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," $519,921,205.70 "
Gabon,GAB,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," $209,330,192.90 "
